Date;;;;;
;005930.KS;005930.KS;005930.KS;005930.KS;005930.KS
23/05/2011;13019.30078125;13198.260242160653;13004.387492840779;13078.953934886884;14056000
24/05/2011;12899.994140625;13183.346613078036;12899.994140625;13004.387156791909;14488500
25/05/2011;12765.77734375;13108.783043406835;12721.037469881718;13108.783043406835;16018050
26/05/2011;13108.7802734375;13123.693561575654;12899.994239503341;12944.734103917805;13968500
27/05/2011;13287.7421875;13407.048514660493;12929.823206018518;13034.21624228395;21477600
30/05/2011;13183.34765625;13347.39383749293;13064.041342618779;13347.39383749293;10293600
31/05/2011;13451.7919921875;13630.751530886224;13213.179273922533;13272.832453488774;23887550
01/06/2011;13586.005859375;13600.919147914381;13347.393242744924;13451.786262520582;15678500
02/06/2011;13168.4345703125;13377.220622389936;13123.694702010192;13332.480754087628;16582950
03/06/2011;13198.2607421875;13272.827187058616;13078.954430393715;13272.827187058616;10067100
07/06/2011;13228.087890625;13257.914469859781;12959.64867751198;13064.04170483371;15110100
08/06/2011;13078.958984375;13272.831808544754;13049.132396041192;13198.265337710234;12938850
09/06/2011;12899.994140625;13108.780172958815;12899.994140625;13078.953596911128;21511200
10/06/2011;12691.2060546875;13034.211623733108;12691.2060546875;12974.558481290393;19586600
13/06/2011;12721.0380859375;12721.0380859375;12497.33870576275;12586.818457832649;15062450
14/06/2011;12870.169921875;13019.302829428592;12646.470560544612;12691.210432810689;10642700
15/06/2011;12899.994140625;12959.647292720376;12691.208108291186;12914.907428648845;13283100
16/06/2011;12646.4716796875;12795.604600438532;12586.818511387088;12721.038140063016;11940550
17/06/2011;12213.982421875;12706.120907738095;11975.369822668652;12691.2076202877;36058100
20/06/2011;11930.6337890625;12139.419880371093;11856.067327880859;12124.506588134765;23580500
21/06/2011;12139.419921875;12228.899675598894;11900.807245277949;11930.63382985258;18844400
22/06/2011;12318.376953125;12422.769978151482;12258.72379596701;12288.550374546005;16530400
23/06/2011;12392.9404296875;12512.246715412532;12228.894286815585;12303.460715393729;13858400
24/06/2011;12706.1240234375;12735.950605652142;12243.811999110549;12243.811999110549;23453150
27/06/2011;12452.595703125;12631.555162331588;12348.202685254491;12631.555162331588;15207250
28/06/2011;12407.8583984375;12721.037516667293;12392.945107093225;12527.164729191707;11950100
29/06/2011;12430.2392578125;12668.995354000974;12415.31700180072;12654.073097989194;10348200
30/06/2011;12325.7822265625;12460.082517166691;12251.170954004614;12430.238008143537;16408950
01/07/2011;12758.5263671875;12833.13763249269;12504.848065149854;12579.459330455044;22133050
04/07/2011;13101.7421875;13176.353475583712;12967.441868949316;12982.364126566059;21439450
05/07/2011;13415.1103515625;13415.1103515625;13101.74292399541;13131.587440906562;21107200
06/07/2011;13400.189453125;13400.189453125;13236.044593454204;13325.578153274637;11215100
07/07/2011;13131.5849609375;13400.185562411223;13116.662705300072;13400.185562411223;17861200
08/07/2011;13206.197265625;13250.964036016949;13027.130184057203;13131.585981638418;12070450
11/07/2011;12907.75;13131.583815028902;12862.983236994221;13131.583815028902;15974500
12/07/2011;12683.9140625;12848.058832720588;12624.225055147059;12833.136580882354;12397200
13/07/2011;12579.46484375;12758.531958963524;12475.009026542111;12654.076141755635;16430600
14/07/2011;12400.39453125;12460.08355426444;12281.016485221118;12460.08355426444;20363350
15/07/2011;12415.3203125;12534.698392427885;12251.17545259916;12385.47579251803;13621800
18/07/2011;12131.794921875;12385.47329047509;12101.950407922048;12355.628776522139;18189050
19/07/2011;12266.0947265625;12340.706008354242;12027.338624828923;12027.338624828923;14537100
20/07/2011;12698.8408203125;12743.607591711958;12519.773734714674;12534.695991847826;21079150
21/07/2011;12564.541015625;12698.841335269448;12415.31843824228;12624.230046578088;10343550
22/07/2011;12683.9140625;12773.447573529413;12564.536047794118;12683.9140625;12179600
25/07/2011;12639.1533203125;12683.920097125885;12445.163954121163;12683.920097125885;9496800
26/07/2011;12683.9140625;12698.836314338236;12534.691544117648;12579.458299632353;11259900
27/07/2011;12609.3076171875;12654.0743897929;12475.007299371302;12654.0743897929;10079450
28/07/2011;12489.9287109375;12534.695480510753;12325.783889168908;12355.628402217742;13623150
29/07/2011;12594.3837890625;12713.761834456458;12489.927999342788;12624.22830041099;15089150
01/08/2011;12982.36328125;13056.974564475575;12758.529431573275;12758.529431573275;19432400
02/08/2011;12713.7626953125;12818.218492104972;12683.918181943221;12728.684951997138;13486550
03/08/2011;12430.2392578125;12594.384073942076;12295.938953706482;12534.695049894957;20417200
04/08/2011;12251.17578125;12519.776468293241;12161.642218902254;12519.776468293241;17307750
05/08/2011;11773.662109375;12012.418248475127;11773.662109375;11818.428885456275;30392500
08/08/2011;11340.9130859375;11773.658453690377;11340.9130859375;11490.13562654194;30296350
09/08/2011;10803.71484375;11236.460327822859;10385.891617748619;11191.693553608426;49299200
10/08/2011;10744.0263671875;11340.916720920139;10744.0263671875;11340.916720920139;49244500
11/08/2011;10564.9580078125;10818.636378056586;10266.51286634887;10266.51286634887;39580150
12/08/2011;10550.0361328125;10773.869997016443;10445.580329517326;10758.947739402847;33844600
16/08/2011;11191.6953125;11191.6953125;10833.561062499999;10967.86140625;30042550
17/08/2011;11221.5390625;11340.91713763298;11057.394209192154;11206.616803108378;14649850
18/08/2011;10579.8828125;11176.773239157264;10490.34924850141;11161.850978490833;35336000
19/08/2011;10147.1337890625;10400.812133789062;10027.755744485294;10266.511833639706;28970600
22/08/2011;10311.2783203125;10475.423127148155;10191.900278977479;10206.822534144356;20900650
23/08/2011;10788.7900390625;10967.857093652749;10430.655929882001;10445.57818443119;24617300
24/08/2011;10564.9580078125;10967.8589487884;10445.579951227048;10803.714120983404;18508650
25/08/2011;10818.6357421875;11012.625072737068;10758.946717403016;10997.702816540948;19039800
26/08/2011;10833.55859375;10952.936649879477;10699.25828060434;10699.25828060434;10612300
29/08/2011;10938.0166015625;11072.316941827252;10803.71626129775;11072.316941827252;13001850
30/08/2011;11072.3154296875;11161.848977636455;10982.781881738543;11057.393171696007;12629600
31/08/2011;11102.16015625;11146.926931073589;10908.170798681116;11146.926931073589;14495500
01/09/2011;11505.05859375;11758.736928501945;11102.157709143969;11325.991533925098;35833750
02/09/2011;11475.21484375;11654.281915434005;11385.681307907997;11415.525819855331;12915400
05/09/2011;10908.16796875;11281.224328830369;10893.245714346785;11266.302074427154;13853900
06/09/2011;10848.484375;10982.784731774414;10594.805923314992;10833.562113136175;13213350
07/09/2011;11534.9033203125;11609.514596640523;10938.013109688309;10938.013109688309;17512500
08/09/2011;11907.962890625;11967.65192767074;11609.517705396303;11639.362223919174;28730500
09/09/2011;11639.3623046875;12116.874604366987;11594.595526592548;11713.97360151242;18082650
14/09/2011;11236.45703125;11654.280134669656;11057.389986927292;11639.357880976097;27540950
15/09/2011;11505.05859375;11699.047908560311;11415.52506383755;11699.047908560311;21318350
16/09/2011;11907.962890625;12101.952261023655;11818.429335056391;11848.273853579261;23811100
19/09/2011;12057.18359375;12146.717135287749;11758.738455290842;11937.805538366338;12327650
20/09/2011;12101.953125;12206.4089472873;11878.119220098644;12101.953125;13997500
21/09/2011;12131.794921875;12355.628776522139;11952.727838157287;12221.328463733855;17063100
22/09/2011;11788.583984375;11937.806566455696;11609.516885878165;11878.117533623417;15331100
23/09/2011;11311.0703125;11639.359952176781;11206.614518057388;11400.603850593669;21822900
26/09/2011;11564.75;11743.817096774193;11325.993870967743;11340.916129032259;24018800
27/09/2011;11997.4951171875;12012.417374795943;11803.505768277751;12012.417374795943;16526300
28/09/2011;12042.26171875;12310.862351881971;11803.505600410472;12295.94009448575;24316950
29/09/2011;12489.9287109375;12654.073532706094;11997.49424563172;11997.49424563172;27675450
30/09/2011;12534.697265625;12534.697265625;12101.951764787947;12385.474679129466;25780600
04/10/2011;12355.6298828125;12415.3189160628;11878.117616810085;12012.417941623264;32895000
05/10/2011;12564.541015625;12683.919077531176;12191.484572168201;12295.940376336104;32102800
06/10/2011;12758.5263671875;13116.660440652411;12564.537077394005;13042.049175347222;29969000
07/10/2011;12833.140625;13146.50801235465;12683.918059593023;12907.751907703489;26509200
10/10/2011;13042.056640625;13206.201518253003;13012.212117419907;13101.745687035182;17246250
11/10/2011;13146.5068359375;13206.19585675901;12967.439773472972;13206.19585675901;22915500
12/10/2011;13400.189453125;13415.111713095072;12982.366173962973;13012.210693903118;21528500
13/10/2011;13280.810546875;13415.110878247893;13146.510215502107;13400.188619206461;16266150
14/10/2011;13221.1181640625;13340.49620617593;12997.284335099817;12997.284335099817;10850500
17/10/2011;13280.810546875;13355.421842082163;13146.510215502107;13280.810546875;10675550
18/10/2011;13176.3515625;13325.574117001697;12997.28449709796;13056.97351889864;13844300
19/10/2011;13221.1181640625;13221.1181640625;12982.362079835639;13206.195908798321;10704100
20/10/2011;13534.4833984375;13728.472686397463;13176.349328357566;13221.116087117558;28436600
21/10/2011;13683.7138671875;13803.091959812908;13534.491251405738;13728.480651922027;23307000
24/10/2011;14041.845703125;14071.69022109126;13594.177933631112;13624.022451597371;18769250
25/10/2011;14101.5302734375;14191.063798983136;13952.307730861443;13967.229985119047;18208000
26/10/2011;13937.3876953125;14116.454774909664;13832.931898880823;13922.465438679403;12504750
27/10/2011;13788.1640625;14011.997894683442;13713.55278510552;13862.77533989448;17443050
28/10/2011;14101.5302734375;14116.452527695106;13832.929696800595;13847.851951058201;26884350
31/10/2011;14444.748046875;14474.592567633006;13922.46893360989;14041.847016641916;23792400
01/11/2011;14773.0341796875;14907.334490411931;14355.210990767046;14444.74453125;30983650
02/11/2011;14489.51171875;14593.967518988156;14414.900432865603;14474.58946157312;28454600
03/11/2011;14429.8251953125;14489.514234383078;14295.524857403696;14355.213896474275;16408700
04/11/2011;14996.865234375;14996.865234375;14653.6533931903;14668.57564715485;26704800
07/11/2011;14817.8017578125;14922.257560737664;14713.345954887336;14862.568530494713;14018050
08/11/2011;14474.58984375;14773.034995167527;14399.97855589562;14713.345964884022;17069900
09/11/2011;14698.419921875;14743.186683058377;14414.897101046954;14474.586115958122;19304250
10/11/2011;13952.314453125;14519.360388118315;13952.314453125;14429.82681943516;31006050
11/11/2011;14668.5771484375;14683.499403929298;13877.697607372202;14101.531439749173;24246750
14/11/2011;14862.56640625;14952.099938817772;14728.266107398344;14743.188362826306;14136050
15/11/2011;14862.56640625;14922.255427961849;14623.810319402612;14713.343851970381;11737100
16/11/2011;14549.2021484375;14967.025389623397;14519.357631209936;14847.64732071314;16934350
17/11/2011;14623.810546875;14802.877614795918;14340.287689333547;14653.655058195154;12943350
18/11/2011;14370.134765625;14579.046382155373;14355.212507301401;14489.512832213784;16310300
21/11/2011;14176.142578125;14325.365131578948;14056.764535361843;14191.064833470395;12791900
22/11/2011;14370.134765625;14489.512832213784;14071.689599153036;14176.145407418224;12040600
23/11/2011;13952.314453125;14325.370989304813;13952.314453125;14146.303851938503;15335700
24/11/2011;14071.6875;14220.91006097561;13743.397865853658;13758.32012195122;13680750
25/11/2011;14131.380859375;14220.91442342595;13862.780167222149;13862.780167222149;11689400
28/11/2011;14593.9697265625;14653.658764298953;14295.52453788024;14310.446797314353;15724000
29/11/2011;14996.865234375;14996.865234375;14713.342409048508;14773.031424906716;27588450
30/11/2011;14981.9453125;15071.478850224103;14862.567262201195;14922.256287350598;19579400
01/12/2011;16026.50390625;16116.037447625698;15355.002345932264;15444.535887307962;34717150
02/12/2011;15668.375;15981.7425;15519.15238095238;15832.51988095238;21917950
05/12/2011;15907.126953125;16011.582758633325;15787.748889686913;15951.89372691428;14848100
06/12/2011;15578.8388671875;15966.817612922054;15534.072088833513;15772.828240054778;14528550
07/12/2011;15757.9091796875;15936.976329456676;15534.07524247603;15668.375604802912;19746900
08/12/2011;15877.279296875;16160.802141462053;15608.678707266212;15772.823512027137;25893000
09/12/2011;15713.134765625;16026.50212562322;15474.378681816834;15653.44574467296;13804200
12/12/2011;16175.7255859375;16175.725585937502;15817.591440123386;15862.358208350151;12163550
13/12/2011;15668.375;16041.431547619048;15668.375;16026.509285714284;13210000
14/12/2011;15519.1474609375;15593.758746807393;15295.313603327826;15429.61391789363;21064350
15/12/2011;15146.09375;15459.46120689655;15146.09375;15355.005387931034;16963000
16/12/2011;15593.7568359375;15593.7568359375;15220.700452302632;15235.622707648026;12263200
19/12/2011;15026.7138671875;15593.759673496463;14683.501931789971;15593.759673496463;20485300
20/12/2011;15101.32421875;15355.002590013588;15026.71293308424;15041.635190217392;13750300
21/12/2011;15772.8291015625;15772.829101562498;15384.850334636647;15444.539375702163;20402950
22/12/2011;15698.2138671875;15713.136123715245;15534.069045382308;15593.758071493288;10634550
23/12/2011;15936.9658203125;16026.499336156952;15757.898788623595;15757.898788623595;12299050
26/12/2011;15907.126953125;16041.427274492846;15907.126953124998;15922.04921105476;6216250
27/12/2011;16011.5849609375;16116.04078081314;15713.139761292812;15936.973661026328;11133650
28/12/2011;15906.634765625;16086.540154114633;15891.64264991753;16086.540154114633;11023850
29/12/2011;15861.6611328125;16146.511379999112;15846.669014539519;15921.629605904418;10923900
02/01/2012;16191.4833984375;16191.483398437502;15966.601684570314;16041.562255859377;13151350
03/01/2012;16566.291015625;16566.291015625;16371.393474264707;16386.385592830884;16927750
04/01/2012;16191.4833984375;16641.246826171875;16116.52282714844;16566.286254882812;17103700
